,Unnamed: 0,word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,sensorimotor_distance,action_distance,perceptual_distance,baseline_distance
400,400,match,It was a lit match.,It was a burning match.,True,Homonymy,lit,burning,M1_a_M1_b,N,4.0,4.0,0.0,10,0.0,0.091742992,0.035631716,0.0,M1_a,M1_b,0.0094710445204999,0.0155305615196673,0.0084523459727363,0.12126612478026022
401,401,match,It was a soccer match.,It was a tennis match.,True,Homonymy,soccer,tennis,M2_a_M2_b,N,3.666666667,4.0,0.333333333,15,1.046536237,0.156254768,0.045688748,0.270214494,M2_a,M2_b,0.0597469580002394,0.0481558181146788,0.0131050116857828,0.03628555702108194
402,402,medicine,It was cough medicine.,It was orthopedic medicine.,False,Polysemy,cough,orthopedic,M1_a_M2_a,N,2.666666667,3.0,0.333333333,15,1.112697281,0.246646047,0.076702595,0.287297202,M1_a,M2_a,0.028998364880749,0.0060791052454546,0.0340328050018402,0.47038649449152004
403,403,medicine,It was cough medicine.,It was veterinary medicine.,False,Polysemy,cough,veterinary,M1_a_M2_b,N,2.444444444,2.0,0.444444444,9,1.424000624,0.290193081,0.069652915,0.474666875,M1_a,M2_b,0.0358090195296882,0.0211997835374019,0.040643367811574,0.2516407245831104
404,404,medicine,It was prescription medicine.,It was orthopedic medicine.,False,Polysemy,prescription,orthopedic,M1_b_M2_a,N,3.222222222,4.0,0.777777778,9,1.092906421,0.252791405,0.073477268,0.36430214,M1_b,M2_a,0.0186550500817711,0.0090019803450326,0.0056977836148522,0.24651637559806416
405,405,medicine,It was prescription medicine.,It was veterinary medicine.,False,Polysemy,prescription,veterinary,M1_b_M2_b,N,3.5,4.0,0.5,10,1.08012345,0.270864844,0.065626502,0.341565026,M1_b,M2_b,0.0103419043846965,0.0096343268246619,0.0079617981891452,0.057467548521369594
406,406,medicine,It was cough medicine.,It was prescription medicine.,True,Polysemy,cough,prescription,M1_a_M1_b,N,3.5625,4.0,0.4375,16,1.093541647,0.135519445,0.045588255,0.273385412,M1_a,M1_b,0.0114433481781347,0.0037918626946588,0.0167790660163762,0.2613837071509435
407,407,medicine,It was orthopedic medicine.,It was veterinary medicine.,True,Polysemy,orthopedic,veterinary,M2_a_M2_b,N,3.833333333,4.0,0.166666667,18,0.514495755,0.184719861,0.040844679,0.121267813,M2_a,M2_b,0.0378760933680645,0.0193751533121009,0.0134274644420974,0.1837903493101929
408,408,message,There was a phone message.,There was an urgent message.,False,Polysemy,phone,urgent,M1_a_M2_a,N,3.5,3.5,0.0,10,0.527046277,0.155624568,0.098115146,0.166666667,M1_a,M2_a,0.048651021631338,0.0219901145988619,0.0588193885048271,0.1837531638257951
409,409,message,There was a phone message.,There was a clear message.,False,Polysemy,phone,clear,M1_a_M2_b,N,2.125,2.5,0.375,8,0.991031209,0.307215214,0.135635555,0.350382444,M1_a,M2_b,0.044992516989565,0.0358983735049899,0.0302163937179418,0.09895628665715794
410,410,message,There was a computer message.,There was an urgent message.,False,Polysemy,computer,urgent,M1_b_M2_a,N,3.0,3.0,0.0,15,1.133893419,0.132769883,0.115331888,0.292770022,M1_b,M2_a,0.0541001207855573,0.0341569179754626,0.0557343053042125,0.2904350228440471
411,411,message,There was a computer message.,There was a clear message.,False,Polysemy,computer,clear,M1_b_M2_b,N,2.8125,3.0,0.1875,16,1.046820583,0.257606506,0.148432255,0.261705146,M1_b,M2_b,0.0483939644703123,0.0388145943948515,0.0295732002174695,0.13634628929159753
412,412,message,There was a phone message.,There was a computer message.,True,Polysemy,phone,computer,M1_a_M1_b,N,3.727272727,4.0,0.272727273,11,0.646669791,0.093497396,0.052448511,0.194978278,M1_a,M1_b,0.0498486666402291,0.0109147549408774,0.072857596967596,0.10131845214470703
413,413,message,There was an urgent message.,There was a clear message.,True,Polysemy,urgent,clear,M2_a_M2_b,N,3.705882353,4.0,0.294117647,17,0.587867532,0.172176361,0.040417314,0.142578819,M2_a,M2_b,0.0155514807869545,0.0062111896828422,0.0230859311792318,0.10162239970407339
414,414,mold,It was a fungal mold.,It was a rubber mold.,False,Homonymy,fungal,rubber,M1_a_M2_a,N,0.133333333,0.0,0.133333333,15,0.351865775,0.203066468,0.105068564,0.090851353,M1_a,M2_a,0.0850405998813338,0.1186386766328639,0.0654687543423261,0.1371786002549117
415,415,mold,It was a fungal mold.,It was a clay mold.,False,Homonymy,fungal,clay,M1_a_M2_b,N,0.916666667,0.5,0.416666667,12,1.240112409,0.170827806,0.093459785,0.357989617,M1_a,M2_b,0.1095148195282414,0.2013151873850855,0.0955348745626758,0.14102292523837323
416,416,mold,It was a harmful mold.,It was a rubber mold.,False,Homonymy,harmful,rubber,M1_b_M2_a,N,0.111111111,0.0,0.111111111,9,0.333333333,0.219214261,0.11547327,0.111111111,M1_b,M2_a,0.0649606603276026,0.1235369326191051,0.0511124791382192,0.21205317696023662
417,417,mold,It was a harmful mold.,It was a clay mold.,False,Homonymy,harmful,clay,M1_b_M2_b,N,0.357142857,0.0,0.357142857,14,0.497245158,0.185368598,0.108413815,0.132894358,M1_b,M2_b,0.0743435028150772,0.2226682863592977,0.0477927209948465,0.18391647244116505
418,418,mold,It was a fungal mold.,It was a harmful mold.,True,Homonymy,fungal,harmful,M1_a_M1_b,N,3.0625,3.5,0.4375,16,1.236594787,0.115669966,0.068282306,0.309148697,M1_a,M1_b,0.0660104214207031,0.0221363924156854,0.0639647618323532,0.132894901117239
419,419,mold,It was a rubber mold.,It was a clay mold.,True,Homonymy,rubber,clay,M2_a_M2_b,N,3.727272727,4.0,0.272727273,11,0.646669791,0.137601793,0.037674487,0.194978278,M2_a,M2_b,0.0184335773989371,0.0444404341893843,0.0090428275173808,0.02822537663913882
420,420,mole,She saw the cancerous mole.,She saw the cute mole.,False,Homonymy,cancerous,cute,M1_a_M2_a,N,0.153846154,0.0,0.153846154,13,0.554700196,0.121985972,0.089485586,0.153846154,M1_a,M2_a,0.0361833020104739,0.0547353574542938,0.0212174998697243,0.14107438557972096
421,421,mole,She saw the cancerous mole.,She saw the fast mole.,False,Homonymy,cancerous,fast,M1_a_M2_b,N,0.166666667,0.0,0.166666667,12,0.389249472,0.16255635,0.091338396,0.112366644,M1_a,M2_b,0.1148235194367938,0.0328053706789399,0.1370728813263887,0.07476668364508399
422,422,mole,She saw the raised mole.,She saw the cute mole.,False,Homonymy,raised,cute,M1_b_M2_a,N,0.625,0.0,0.625,8,1.407885953,0.136322439,0.087554216,0.497762852,M1_b,M2_a,0.0496940335483184,0.0837393337164649,0.0307824233091128,0.10408707194886047
423,423,mole,She saw the raised mole.,She saw the fast mole.,False,Homonymy,raised,fast,M1_b_M2_b,N,1.15,1.0,0.15,20,1.386969434,0.133527815,0.073733807,0.310135794,M1_b,M2_b,0.097416920068525,0.0141823186756259,0.125831891707488,0.09972612525360447
424,424,mole,She saw the cancerous mole.,She saw the raised mole.,True,Homonymy,cancerous,raised,M1_a_M1_b,N,2.375,3.5,1.125,8,1.995530721,0.084662199,0.096459329,0.705526652,M1_a,M1_b,0.0389147813564726,0.0407573195623985,0.0198571048043477,0.11703424863466239
425,425,mole,She saw the cute mole.,She saw the fast mole.,True,Homonymy,cute,fast,M2_a_M2_b,N,2.375,2.0,0.375,16,1.586400538,0.171923518,0.074075401,0.396600134,M2_a,M2_b,0.0671546731028355,0.0496969132025277,0.0693782188262396,0.11544884244169384
426,426,movement,He liked the rhythmic movement.,He liked the feminist movement.,False,Polysemy,rhythmic,feminist,M1_a_M2_a,N,0.846153846,1.0,0.153846154,13,0.898717034,0.418435395,0.12679708,0.249259258,M1_a,M2_a,0.0455852326257545,0.030407714580208,0.0531963553890184,0.13591239188618554
427,427,movement,He liked the rhythmic movement.,He liked the civil-rights movement.,False,Polysemy,rhythmic,civil-rights,M1_a_M2_b,N,0.538461538,0.0,0.538461538,13,0.967417922,0.619402647,0.100257814,0.268313456,M1_a,M2_b,0.0380556763201299,0.0139703519470654,0.0339155181113955,
428,428,movement,He liked the graceful movement.,He liked the feminist movement.,False,Polysemy,graceful,feminist,M1_b_M2_a,N,1.428571429,1.5,0.071428571,14,1.157868447,0.419799209,0.159288824,0.309453359,M1_b,M2_a,0.0415411157527336,0.0361167129621826,0.0501821204082764,0.22015766904725542
429,429,movement,He liked the graceful movement.,He liked the civil-rights movement.,False,Polysemy,graceful,civil-rights,M1_b_M2_b,N,0.833333333,1.0,0.166666667,12,0.937436867,0.664320558,0.112012863,0.270614714,M1_b,M2_b,0.0292775637890976,0.0204934002840754,0.0319718281552345,
430,430,movement,He liked the rhythmic movement.,He liked the graceful movement.,True,Polysemy,rhythmic,graceful,M1_a_M1_b,N,3.384615385,4.0,0.615384615,13,0.869718493,0.108740687,0.034734726,0.241216509,M1_a,M1_b,0.0117394593266479,0.0028864306361892,0.020062270544962,0.07958916418238682
431,431,movement,He liked the feminist movement.,He liked the civil-rights movement.,True,Polysemy,feminist,civil-rights,M2_a_M2_b,N,4.0,4.0,0.0,12,0.0,0.518557727,0.067665219,0.0,M2_a,M2_b,0.0313044230463497,0.0440005916339482,0.0057967599799971,
432,432,newspaper,It was a national newspaper.,It was a faded newspaper.,False,Polysemy,national,faded,M1_a_M2_a,N,3.9,4.0,0.1,10,0.316227766,0.234838784,0.085758209,0.1,M1_a,M2_a,0.0146016750309623,0.0038656367112884,0.011822828459399,0.04830409963580118
433,433,newspaper,It was a national newspaper.,It was a shredded newspaper.,False,Polysemy,national,shredded,M1_a_M2_b,N,3.647058824,4.0,0.352941176,17,0.785905248,0.256969929,0.093657017,0.190610021,M1_a,M2_b,0.0218157793308465,0.0129833439747503,0.0146119038534514,
434,434,newspaper,It was a daily newspaper.,It was a faded newspaper.,False,Polysemy,daily,faded,M1_b_M2_a,N,4.0,4.0,0.0,10,0.0,0.152527511,0.073273778,0.0,M1_b,M2_a,0.0046394139167162,0.0010851166722147,0.0036320816022594,0.2713385028194115
435,435,newspaper,It was a daily newspaper.,It was a shredded newspaper.,False,Polysemy,daily,shredded,M1_b_M2_b,N,3.777777778,4.0,0.222222222,18,0.732084498,0.257240891,0.085551262,0.172553971,M1_b,M2_b,0.0423699104719967,0.0108113273291519,0.0351352859185271,
436,436,newspaper,It was a national newspaper.,It was a daily newspaper.,True,Polysemy,national,daily,M1_a_M1_b,N,4.0,4.0,0.0,10,0.0,0.11405164,0.041685343,0.0,M1_a,M1_b,0.0099250186684424,0.0028361892682908,0.0119230688322087,0.2759293139999748
437,437,newspaper,It was a faded newspaper.,It was a shredded newspaper.,True,Polysemy,faded,shredded,M2_a_M2_b,N,3.833333333,4.0,0.166666667,12,0.577350269,0.079730213,0.033593297,0.166666667,M2_a,M2_b,0.0481542955644032,0.0163561556192439,0.0247282469682554,
438,438,orange,It was a juicy orange.,It was a bright orange.,False,Polysemy,juicy,bright,M1_a_M2_a,N,2.0,2.0,0.0,19,1.763834207,0.307211459,0.065273941,0.404651319,M1_a,M2_a,0.1068857571747965,0.076884975060059,0.1185828932761138,0.42673916330371375
439,439,orange,It was a juicy orange.,It was a reddish orange.,False,Polysemy,juicy,reddish,M1_a_M2_b,N,1.0,0.0,1.0,9,1.414213562,0.273911238,0.052660882,0.471404521,M1_a,M2_b,0.0894281585882931,0.0469163090286904,0.0892192815379159,0.39743941699609553
440,440,orange,It was a ripe orange.,It was a bright orange.,False,Polysemy,ripe,bright,M1_b_M2_a,N,2.5,3.0,0.5,8,1.603567451,0.236619532,0.085292876,0.56694671,M1_b,M2_a,0.0681454911677015,0.0618580926652377,0.0704587175961024,0.37387948396891213
441,441,orange,It was a ripe orange.,It was a reddish orange.,False,Polysemy,ripe,reddish,M1_b_M2_b,N,1.916666667,1.5,0.416666667,12,1.621353718,0.226773024,0.090670049,0.468044503,M1_b,M2_b,0.0503997922319692,0.0316851307281836,0.0447400326265265,0.35059501280148075
442,442,orange,It was a juicy orange.,It was a ripe orange.,True,Polysemy,juicy,ripe,M1_a_M1_b,N,3.65,4.0,0.35,20,0.988086934,0.083839953,0.051941872,0.220942955,M1_a,M1_b,0.0103908517747512,0.0101480816303699,0.0103476534354084,0.03798010195490864
443,443,orange,It was a bright orange.,It was a reddish orange.,True,Polysemy,bright,reddish,M2_a_M2_b,N,4.0,4.0,0.0,9,0.0,0.122556508,0.056215107,0.0,M2_a,M2_b,0.0133011218703882,0.0076317446996775,0.0060908035202864,0.030150395005896002
444,444,page,He saw the young page.,He saw the blank page.,False,Homonymy,young,blank,M1_a_M2_a,N,0.166666667,0.0,0.166666667,12,0.389249472,0.240452111,0.096105754,0.112366644,M1_a,M2_a,0.0630238742231936,0.0600241471961152,0.0532274949758794,0.13311933845921342
445,445,page,He saw the young page.,He saw the ripped page.,False,Homonymy,young,ripped,M1_a_M2_b,N,0.333333333,0.0,0.333333333,9,0.5,0.225439787,0.095548153,0.166666667,M1_a,M2_b,0.1284863355022071,0.0980314880543463,0.071221451829554,
446,446,page,He saw the loyal page.,He saw the blank page.,False,Homonymy,loyal,blank,M1_b_M2_a,N,0.388888889,0.0,0.388888889,18,0.607684989,0.239609122,0.103726864,0.143232725,M1_b,M2_a,0.0882225770180551,0.0912321179488595,0.0617590045259426,0.14834792731269353
447,447,page,He saw the loyal page.,He saw the ripped page.,False,Homonymy,loyal,ripped,M1_b_M2_b,N,0.545454545,0.0,0.545454545,11,0.687551651,0.221343756,0.12424624,0.207304623,M1_b,M2_b,0.0634314803468555,0.2401462249167788,0.0250671614582658,
448,448,page,He saw the young page.,He saw the loyal page.,True,Homonymy,young,loyal,M1_a_M1_b,N,3.071428571,4.0,0.928571429,14,1.439245834,0.146082819,0.08013767,0.384654629,M1_a,M1_b,0.1097077528902341,0.1015358542605998,0.0430214638831119,0.029505936114326947
449,449,page,He saw the blank page.,He saw the ripped page.,True,Homonymy,blank,ripped,M2_a_M2_b,N,3.384615385,4.0,0.615384615,13,1.502135232,0.077804208,0.044888258,0.416617354,M2_a,M2_b,0.1493416283549807,0.0803058940272442,0.1483585359103473,
450,450,palm,It was a calloused palm.,It was a tropical palm.,False,Homonymy,calloused,tropical,M1_a_M2_a,N,0.235294118,0.0,0.235294118,17,0.664211164,0.271009207,0.096294343,0.16109487,M1_a,M2_a,0.0640325574841127,0.0278676792366556,0.083854222298589,
451,451,palm,It was a calloused palm.,It was a tree palm.,False,Homonymy,calloused,tree,M1_a_M2_b,N,0.2,0.0,0.2,15,0.560611911,0.269844651,0.081980586,0.144749373,M1_a,M2_b,0.0208710523623705,0.00221886901346,0.0292326326598273,
452,452,palm,It was a wrinkled palm.,It was a tropical palm.,False,Homonymy,wrinkled,tropical,M1_b_M2_a,N,0.285714286,0.0,0.285714286,14,1.069044968,0.339266062,0.120958984,0.285714286,M1_b,M2_a,0.0875838490789153,0.0679827860481813,0.0980126891607072,0.2081483166656194
453,453,palm,It was a wrinkled palm.,It was a tree palm.,False,Homonymy,wrinkled,tree,M1_b_M2_b,N,0.25,0.0,0.25,12,0.452267017,0.323847413,0.089921772,0.130558242,M1_b,M2_b,0.0334819995013352,0.0197813366136317,0.0384423646068686,0.060127679285914115
454,454,palm,It was a calloused palm.,It was a wrinkled palm.,True,Homonymy,calloused,wrinkled,M1_a_M1_b,N,3.0,4.0,1.0,7,1.414213562,0.085626662,0.040128887,0.534522484,M1_a,M1_b,0.0117167233157108,0.0232749882608388,0.0047070252482707,
455,455,palm,It was a tropical palm.,It was a tree palm.,True,Homonymy,tropical,tree,M2_a_M2_b,N,3.916666667,4.0,0.083333333,12,0.288675135,0.125965536,0.102179348,0.083333333,M2_a,M2_b,0.0255880674009744,0.0352657279646863,0.02023681539393,0.08178512006211525
456,456,panel,It was a control panel.,It was an advisory panel.,False,Polysemy,control,advisory,M1_a_M2_a,N,0.8,1.0,0.2,10,0.788810638,0.337162554,0.105567575,0.249443826,M1_a,M2_a,0.1284916767380526,0.2198563825752598,0.0822958701940604,0.20404276660354537
457,457,panel,It was a control panel.,It was a consumer panel.,False,Polysemy,control,consumer,M1_a_M2_b,N,1.222222222,1.0,0.222222222,18,1.165966176,0.230144858,0.096629083,0.274820863,M1_a,M2_b,0.1140332503216834,0.2082245668071722,0.0500017289596298,0.04014896940087753
458,458,panel,It was an instrument panel.,It was an advisory panel.,False,Polysemy,instrument,advisory,M1_b_M2_a,N,1.5,1.5,0.0,4,1.290994449,0.372277975,0.117012918,0.645497224,M1_b,M2_a,0.0501154439138492,0.1039672350238656,0.0091370265539767,0.17214690029024327
459,459,panel,It was an instrument panel.,It was a consumer panel.,False,Polysemy,instrument,consumer,M1_b_M2_b,N,1.076923077,1.0,0.076923077,13,1.255755978,0.205780923,0.096011698,0.348284044,M1_b,M2_b,0.0903099147635724,0.0743118525163822,0.0102777623198413,0.17340636461581083
460,460,panel,It was a control panel.,It was an instrument panel.,True,Polysemy,control,instrument,M1_a_M1_b,N,1.8,2.0,0.2,20,1.576137851,0.077652931,0.066153884,0.352435138,M1_a,M1_b,0.0545306424784077,0.0414807966536878,0.0543797219931774,0.17349285881538157
461,461,panel,It was an advisory panel.,It was a consumer panel.,True,Polysemy,advisory,consumer,M2_a_M2_b,N,3.0,3.0,0.0,12,0.953462589,0.307659984,0.109875023,0.275240941,M2_a,M2_b,0.0507403345693702,0.0294094232765191,0.0117044870206707,0.14454795100165652
462,462,passage,It was a secret passage.,It was a literary passage.,False,Polysemy,secret,literary,M1_a_M2_a,N,0.1,0.0,0.1,10,0.316227766,0.351558268,0.07680124,0.1,M1_a,M2_a,0.0903703659246387,0.1495391746197557,0.0477979036180926,0.15222276029834603
463,463,passage,It was a secret passage.,It was a biblical passage.,False,Polysemy,secret,biblical,M1_a_M2_b,N,0.428571429,0.0,0.428571429,14,0.513552591,0.417132974,0.097741723,0.137252703,M1_a,M2_b,0.0621639907478079,0.0585454490725598,0.055895803499353,0.059092980346876156
464,464,passage,It was a narrow passage.,It was a literary passage.,False,Polysemy,narrow,literary,M1_b_M2_a,N,0.888888889,1.0,0.111111111,9,1.054092553,0.418398261,0.0909217,0.351364184,M1_b,M2_a,0.1379491682591155,0.241515625544671,0.0716910866164876,0.17197796150048061
465,465,passage,It was a narrow passage.,It was a biblical passage.,False,Polysemy,narrow,biblical,M1_b_M2_b,N,0.230769231,0.0,0.230769231,13,0.59914469,0.45705986,0.074587941,0.166172838,M1_b,M2_b,0.11213201150554,0.107901522789928,0.1044757911870554,0.2975517661656979
466,466,passage,It was a secret passage.,It was a narrow passage.,True,Polysemy,secret,narrow,M1_a_M1_b,N,3.692307692,4.0,0.307692308,13,0.630425172,0.096275568,0.074709654,0.174848483,M1_a,M1_b,0.036785064679832,0.0253859835973145,0.0448834549104155,0.44506032202123935
467,467,passage,It was a literary passage.,It was a biblical passage.,True,Polysemy,literary,biblical,M2_a_M2_b,N,3.611111111,4.0,0.388888889,18,0.978527639,0.191856861,0.039234698,0.230641176,M2_a,M2_b,0.0418594827325041,0.041848709651504,0.0095275259954976,0.10290535170413084
468,468,pen,She penned her animals.,She penned her memoirs.,False,Homonymy,animals,memoirs,M1_a_M2_a,V,0.4,0.0,0.4,10,0.516397779,0.464779556,0.138799191,0.163299316,M1_a,M2_a,0.0536731522316145,0.0662222051700124,0.0363392898007749,
469,469,pen,She penned her animals.,She penned her thoughts.,False,Homonymy,animals,thoughts,M1_a_M2_b,V,0.545454545,0.0,0.545454545,11,1.035725481,0.322282195,0.094427526,0.312282982,M1_a,M2_b,0.1156698788973135,0.1480465755255942,0.0386934333637406,
470,470,pen,She penned her livestock.,She penned her memoirs.,False,Homonymy,livestock,memoirs,M1_b_M2_a,V,0.647058824,0.0,0.647058824,17,0.996316746,0.480618358,0.185153425,0.241642305,M1_b,M2_a,0.1067547129220134,0.1407200701339575,0.0433639270716305,
471,471,pen,She penned her livestock.,She penned her thoughts.,False,Homonymy,livestock,thoughts,M1_b_M2_b,V,0.5,0.0,0.5,12,0.797724035,0.354411125,0.140421927,0.230283093,M1_b,M2_b,0.2069402605038,0.2478127117908108,0.0770443714513253,
472,472,pen,She penned her animals.,She penned her livestock.,True,Homonymy,animals,livestock,M1_a_M1_b,V,3.529411765,4.0,0.470588235,17,1.067570083,0.078797758,0.03989011,0.258923777,M1_a,M1_b,0.0294703258313006,0.0166641680819447,0.0195620503947279,
473,473,pen,She penned her memoirs.,She penned her thoughts.,True,Homonymy,memoirs,thoughts,M2_a_M2_b,V,3.3,4.0,0.7,10,1.159501809,0.447730839,0.078773856,0.366666667,M2_a,M2_b,0.0644493648182492,0.0413107422405798,0.0815138424647209,
474,474,perch,It was a tasty perch.,It was a lofty perch.,False,Homonymy,tasty,lofty,M1_a_M2_a,N,0.666666667,1.0,0.333333333,9,0.707106781,0.161617517,0.047499657,0.23570226,M1_a,M2_a,0.3063542271190507,0.5367983790455607,0.1675352820307778,0.543340454225951
475,475,perch,It was a tasty perch.,It was a secure perch.,False,Homonymy,tasty,secure,M1_a_M2_b,N,0.6,0.0,0.6,5,0.894427191,0.173960328,0.0516572,0.4,M1_a,M2_b,0.2966148228956843,0.3869104134100396,0.2452566781329157,0.5857839483824154
476,476,perch,It was a freshwater perch.,It was a lofty perch.,False,Homonymy,freshwater,lofty,M1_b_M2_a,N,1.3125,1.0,0.3125,16,1.447699324,0.316257119,0.119325459,0.361924831,M1_b,M2_a,0.1046135320259485,0.0592031226345758,0.0931874152576615,0.22206696010548577
477,477,perch,It was a freshwater perch.,It was a secure perch.,False,Homonymy,freshwater,secure,M1_b_M2_b,N,1.666666667,2.0,0.333333333,15,1.290994449,0.333974421,0.116146207,0.333333333,M1_b,M2_b,0.1434916830566958,0.0392402575733967,0.1608207134579463,0.24176431270590792
478,478,perch,It was a tasty perch.,It was a freshwater perch.,True,Homonymy,tasty,freshwater,M1_a_M1_b,N,2.25,2.5,0.25,12,1.602554779,0.188228965,0.107634246,0.462617716,M1_a,M1_b,0.1562003951536034,0.3003202491320893,0.076656363696476,0.20007473074859605
479,479,perch,It was a lofty perch.,It was a secure perch.,True,Homonymy,lofty,secure,M2_a_M2_b,N,2.5,3.0,0.5,20,1.504379571,0.115147412,0.025611639,0.336389499,M2_a,M2_b,0.0239821234174997,0.0306069108327375,0.0194509209099327,0.08082442360154796
480,480,pick,He picked his coffee.,He picked his scab.,False,Polysemy,coffee,scab,M1_a_M2_a,V,0.733333333,1.0,0.266666667,15,0.798808637,0.15991509,0.086674511,0.206251503,M1_a,M2_a,0.1595858838162955,0.0837830337013433,0.1940878664544838,0.40656956096659125
481,481,pick,He picked his coffee.,He picked his nose.,False,Polysemy,coffee,nose,M1_a_M2_b,V,0.538461538,0.0,0.538461538,13,0.877058019,0.211315513,0.101501822,0.243252128,M1_a,M2_b,0.1284816964851689,0.0100031440684795,0.1713716193075244,0.23493107902048205
482,482,pick,He picked his dinner.,He picked his scab.,False,Polysemy,dinner,scab,M1_b_M2_a,V,0.894736842,1.0,0.105263158,19,0.87526103,0.291501582,0.093960941,0.200798652,M1_b,M2_a,0.1511209932704288,0.1463143869234532,0.0831116095577807,0.3532018140808334
483,483,pick,He picked his dinner.,He picked his nose.,False,Polysemy,dinner,nose,M1_b_M2_b,V,0.583333333,0.0,0.583333333,12,1.164500153,0.366639793,0.109284937,0.336162238,M1_b,M2_b,0.0444574695817978,0.0089527492309164,0.0830599372259064,0.22541114320192068
484,484,pick,He picked his coffee.,He picked his dinner.,True,Polysemy,coffee,dinner,M1_a_M1_b,V,3.428571429,4.0,0.571428571,7,0.786795792,0.221626163,0.06498313,0.297380857,M1_a,M1_b,0.0834457112983081,0.0156828756911845,0.0504926780140886,0.009624634808196197
485,485,pick,He picked his scab.,He picked his nose.,True,Polysemy,scab,nose,M2_a_M2_b,V,3.636363636,4.0,0.363636364,11,0.504524979,0.156949222,0.058389723,0.152120005,M2_a,M2_b,0.0838977943891471,0.1341891377160619,0.0127089859944832,0.17470470024107843
486,486,pitcher,He saw the fast pitcher.,He saw the glass pitcher.,False,Homonymy,fast,glass,M1_a_M2_a,N,0.071428571,0.0,0.071428571,14,0.267261242,0.448589623,0.058187366,0.071428571,M1_a,M2_a,0.0891114135486658,0.0752615397872223,0.0572602800442284,0.26091382852414735
487,487,pitcher,He saw the fast pitcher.,He saw the plastic pitcher.,False,Homonymy,fast,plastic,M1_a_M2_b,N,0.307692308,0.0,0.307692308,13,0.630425172,0.352484643,0.079657257,0.174848483,M1_a,M2_b,0.0702585987896515,0.0339309211217828,0.0396257371416797,0.2204863632364097
488,488,pitcher,He saw the right-handed pitcher.,He saw the glass pitcher.,False,Homonymy,right-handed,glass,M1_b_M2_a,N,0.4,0.0,0.4,15,0.828078671,0.560444891,0.070770621,0.213808994,M1_b,M2_a,0.0424266582045844,0.0645694792695856,0.02247055997706,
489,489,pitcher,He saw the right-handed pitcher.,He saw the plastic pitcher.,False,Homonymy,right-handed,plastic,M1_b_M2_b,N,0.153846154,0.0,0.153846154,13,0.375533808,0.553768069,0.083898902,0.104154339,M1_b,M2_b,0.0260926637465237,0.0216419358731571,0.0245815656551179,
490,490,pitcher,He saw the fast pitcher.,He saw the right-handed pitcher.,True,Homonymy,fast,right-handed,M1_a_M1_b,N,3.785714286,4.0,0.214285714,14,0.425815314,0.514390618,0.066372216,0.11380393,M1_a,M1_b,0.0287839806218799,0.0097644227558952,0.012909378720746,
491,491,pitcher,He saw the glass pitcher.,He saw the plastic pitcher.,True,Homonymy,glass,plastic,M2_a_M2_b,N,3.5,4.0,0.5,8,1.414213562,0.054722905,0.028729558,0.5,M2_a,M2_b,0.0151320701319873,0.0156556011438936,0.0126790493303498,0.0392663367835594
492,492,poach,She poached the deer.,She poached the eggs.,False,Homonymy,deer,eggs,M1_a_M2_a,V,0.833333333,0.5,0.333333333,12,0.937436867,0.177143097,0.146079957,0.270614714,M1_a,M2_a,0.1546368984273165,0.1365933707685305,0.1255651525206542,
493,493,poach,She poached the deer.,She poached the vegetables.,False,Homonymy,deer,vegetables,M1_a_M2_b,V,1.363636364,1.0,0.363636364,11,1.433368569,0.20310396,0.146395802,0.432176885,M1_a,M2_b,0.0811651494879268,0.0661234468042472,0.0647852734247398,
494,494,poach,She poached the bear.,She poached the eggs.,False,Homonymy,bear,eggs,M1_b_M2_a,V,0.571428571,0.0,0.571428571,7,0.786795792,0.195071042,0.10395509,0.297380857,M1_b,M2_a,0.2076065485845416,0.1733576332540664,0.1400334052377885,
495,495,poach,She poached the bear.,She poached the vegetables.,False,Homonymy,bear,vegetables,M1_b_M2_b,V,0.5,0.0,0.5,14,0.940539943,0.273703039,0.119645,0.251369873,M1_b,M2_b,0.1093776632694503,0.0886602333016144,0.0520516236957068,
496,496,poach,She poached the deer.,She poached the bear.,True,Homonymy,deer,bear,M1_a_M1_b,V,3.842105263,4.0,0.157894737,19,0.688247202,0.075741172,0.030859768,0.157894737,M1_a,M1_b,0.0243278646181593,0.0037001922621197,0.0291576425969546,0.06987923599326296
497,497,poach,She poached the eggs.,She poached the vegetables.,True,Homonymy,eggs,vegetables,M2_a_M2_b,V,3.142857143,3.0,0.142857143,14,0.864437822,0.094468653,0.037650466,0.231030726,M2_a,M2_b,0.0441559703161384,0.0190529444336765,0.0489398445043575,
498,498,port,It was a windy port.,It was a delicious port.,False,Homonymy,windy,delicious,M1_a_M2_a,N,0.2,0.0,0.2,5,0.447213595,0.225065172,0.076441467,0.2,M1_a,M2_a,0.1779390494764202,0.2042388537989165,0.1687827990405533,0.5108552735845299
499,499,port,It was a windy port.,It was a sweet port.,False,Homonymy,windy,sweet,M1_a_M2_b,N,1.5,1.5,0.0,16,1.264911064,0.230878294,0.060819387,0.316227766,M1_a,M2_b,0.0976158124001532,0.0394280428381103,0.1093253813000755,0.6270583518617108
