word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,sensorimotor_distance,action_distance,perceptual_distance
palm,It was a calloused palm.,It was a wrinkled palm.,TRUE,Homonymy,calloused,wrinkled,M1_a_M1_b,N,3,4,1,7,1.414213562,0.085626662,0.040128887,0.534522484,M1_a,M1_b,0.011716723,0.023274988260838847,0.004707025
palm,It was a tropical palm.,It was a tree palm.,TRUE,Homonymy,tropical,tree,M2_a_M2_b,N,3.916666667,4,0.083333333,12,0.288675135,0.125965536,0.102179348,0.083333333,M2_a,M2_b,0.025588067400974412,0.035265728,0.020236815393930074
panel,It was a control panel.,It was an advisory panel.,FALSE,Polysemy,control,advisory,M1_a_M2_a,N,0.8,1,0.2,10,0.788810638,0.337162554,0.105567575,0.249443826,M1_a,M2_a,0.12849167673805262,0.21985638257525986,0.08229587
panel,It was a control panel.,It was a consumer panel.,FALSE,Polysemy,control,consumer,M1_a_M2_b,N,1.222222222,1,0.222222222,18,1.165966176,0.230144858,0.096629083,0.274820863,M1_a,M2_b,0.11403325032168343,0.20822456680717227,0.050001729
panel,It was an instrument panel.,It was an advisory panel.,FALSE,Polysemy,instrument,advisory,M1_b_M2_a,N,1.5,1.5,0,4,1.290994449,0.372277975,0.117012918,0.645497224,M1_b,M2_a,0.050115443913849256,0.10396723502386562,0.009137027
panel,It was an instrument panel.,It was a consumer panel.,FALSE,Polysemy,instrument,consumer,M1_b_M2_b,N,1.076923077,1,0.076923077,13,1.255755978,0.205780923,0.096011698,0.348284044,M1_b,M2_b,0.090309915,0.074311853,0.010277762319841344
panel,It was a control panel.,It was an instrument panel.,TRUE,Polysemy,control,instrument,M1_a_M1_b,N,1.8,2,0.2,20,1.576137851,0.077652931,0.066153884,0.352435138,M1_a,M1_b,0.054530642478407776,0.041480797,0.054379722
panel,It was an advisory panel.,It was a consumer panel.,TRUE,Polysemy,advisory,consumer,M2_a_M2_b,N,3,3,0,12,0.953462589,0.307659984,0.109875023,0.275240941,M2_a,M2_b,0.050740334569370216,0.029409423276519187,0.011704487020670729
passage,It was a secret passage.,It was a literary passage.,FALSE,Polysemy,secret,literary,M1_a_M2_a,N,0.1,0,0.1,10,0.316227766,0.351558268,0.07680124,0.1,M1_a,M2_a,0.090370366,0.14953917461975574,0.047797904
passage,It was a secret passage.,It was a biblical passage.,FALSE,Polysemy,secret,biblical,M1_a_M2_b,N,0.428571429,0,0.428571429,14,0.513552591,0.417132974,0.097741723,0.137252703,M1_a,M2_b,0.062163990747807985,0.058545449072559874,0.055895803
passage,It was a narrow passage.,It was a literary passage.,FALSE,Polysemy,narrow,literary,M1_b_M2_a,N,0.888888889,1,0.111111111,9,1.054092553,0.418398261,0.0909217,0.351364184,M1_b,M2_a,0.13794916825911552,0.241515626,0.071691087
passage,It was a narrow passage.,It was a biblical passage.,FALSE,Polysemy,narrow,biblical,M1_b_M2_b,N,0.230769231,0,0.230769231,13,0.59914469,0.45705986,0.074587941,0.166172838,M1_b,M2_b,0.11213201150554009,0.10790152278992804,0.10447579118705541
passage,It was a secret passage.,It was a narrow passage.,TRUE,Polysemy,secret,narrow,M1_a_M1_b,N,3.692307692,4,0.307692308,13,0.630425172,0.096275568,0.074709654,0.174848483,M1_a,M1_b,0.036785065,0.025385983597314588,0.044883454910415566
passage,It was a literary passage.,It was a biblical passage.,TRUE,Polysemy,literary,biblical,M2_a_M2_b,N,3.611111111,4,0.388888889,18,0.978527639,0.191856861,0.039234698,0.230641176,M2_a,M2_b,0.041859483,0.04184871,0.009527526
pen,She penned her animals.,She penned her memoirs.,FALSE,Homonymy,animals,memoirs,M1_a_M2_a,V,0.4,0,0.4,10,0.516397779,0.464779556,0.138799191,0.163299316,M1_a,M2_a,0.053673152,0.066222205,0.03633929
pen,She penned her animals.,She penned her thoughts.,FALSE,Homonymy,animals,thoughts,M1_a_M2_b,V,0.545454545,0,0.545454545,11,1.035725481,0.322282195,0.094427526,0.312282982,M1_a,M2_b,0.1156698788973135,0.1480465755255942,0.038693433
pen,She penned her livestock.,She penned her memoirs.,FALSE,Homonymy,livestock,memoirs,M1_b_M2_a,V,0.647058824,0,0.647058824,17,0.996316746,0.480618358,0.185153425,0.241642305,M1_b,M2_a,0.10675471292201344,0.1407200701339575,0.043363927071630504
pen,She penned her livestock.,She penned her thoughts.,FALSE,Homonymy,livestock,thoughts,M1_b_M2_b,V,0.5,0,0.5,12,0.797724035,0.354411125,0.140421927,0.230283093,M1_b,M2_b,0.206940261,0.24781271179081088,0.077044371
pen,She penned her animals.,She penned her livestock.,TRUE,Homonymy,animals,livestock,M1_a_M1_b,V,3.529411765,4,0.470588235,17,1.067570083,0.078797758,0.03989011,0.258923777,M1_a,M1_b,0.029470325831300603,0.016664168081944708,0.019562050394727915
pen,She penned her memoirs.,She penned her thoughts.,TRUE,Homonymy,memoirs,thoughts,M2_a_M2_b,V,3.3,4,0.7,10,1.159501809,0.447730839,0.078773856,0.366666667,M2_a,M2_b,0.064449365,0.041310742240579845,0.081513842
perch,It was a tasty perch.,It was a lofty perch.,FALSE,Homonymy,tasty,lofty,M1_a_M2_a,N,0.666666667,1,0.333333333,9,0.707106781,0.161617517,0.047499657,0.23570226,M1_a,M2_a,0.3063542271190507,0.5367983790455607,0.16753528203077783
perch,It was a tasty perch.,It was a secure perch.,FALSE,Homonymy,tasty,secure,M1_a_M2_b,N,0.6,0,0.6,5,0.894427191,0.173960328,0.0516572,0.4,M1_a,M2_b,0.2966148228956843,0.3869104134100396,0.24525667813291574
perch,It was a freshwater perch.,It was a lofty perch.,FALSE,Homonymy,freshwater,lofty,M1_b_M2_a,N,1.3125,1,0.3125,16,1.447699324,0.316257119,0.119325459,0.361924831,M1_b,M2_a,0.10461353202594859,0.059203123,0.093187415
perch,It was a freshwater perch.,It was a secure perch.,FALSE,Homonymy,freshwater,secure,M1_b_M2_b,N,1.666666667,2,0.333333333,15,1.290994449,0.333974421,0.116146207,0.333333333,M1_b,M2_b,0.1434916830566958,0.039240257573396775,0.16082071345794635
perch,It was a tasty perch.,It was a freshwater perch.,TRUE,Homonymy,tasty,freshwater,M1_a_M1_b,N,2.25,2.5,0.25,12,1.602554779,0.188228965,0.107634246,0.462617716,M1_a,M1_b,0.1562003951536034,0.3003202491320893,0.076656364
perch,It was a lofty perch.,It was a secure perch.,TRUE,Homonymy,lofty,secure,M2_a_M2_b,N,2.5,3,0.5,20,1.504379571,0.115147412,0.025611639,0.336389499,M2_a,M2_b,0.023982123417499723,0.030606911,0.019450920909932723
pick,He picked his coffee.,He picked his scab.,FALSE,Polysemy,coffee,scab,M1_a_M2_a,V,0.733333333,1,0.266666667,15,0.798808637,0.15991509,0.086674511,0.206251503,M1_a,M2_a,0.15958588381629557,0.083783034,0.19408786645448384
pick,He picked his coffee.,He picked his nose.,FALSE,Polysemy,coffee,nose,M1_a_M2_b,V,0.538461538,0,0.538461538,13,0.877058019,0.211315513,0.101501822,0.243252128,M1_a,M2_b,0.12848169648516894,0.010003144068479575,0.17137161930752443
pick,He picked his dinner.,He picked his scab.,FALSE,Polysemy,dinner,scab,M1_b_M2_a,V,0.894736842,1,0.105263158,19,0.87526103,0.291501582,0.093960941,0.200798652,M1_b,M2_a,0.15112099327042883,0.14631438692345322,0.08311161
pick,He picked his dinner.,He picked his nose.,FALSE,Polysemy,dinner,nose,M1_b_M2_b,V,0.583333333,0,0.583333333,12,1.164500153,0.366639793,0.109284937,0.336162238,M1_b,M2_b,0.04445747,0.008952749,0.083059937
pick,He picked his coffee.,He picked his dinner.,TRUE,Polysemy,coffee,dinner,M1_a_M1_b,V,3.428571429,4,0.571428571,7,0.786795792,0.221626163,0.06498313,0.297380857,M1_a,M1_b,0.083445711,0.015682876,0.050492678
pick,He picked his scab.,He picked his nose.,TRUE,Polysemy,scab,nose,M2_a_M2_b,V,3.636363636,4,0.363636364,11,0.504524979,0.156949222,0.058389723,0.152120005,M2_a,M2_b,0.083897794,0.1341891377160619,0.012708985994483224
pitcher,He saw the fast pitcher.,He saw the glass pitcher.,FALSE,Homonymy,fast,glass,M1_a_M2_a,N,0.071428571,0,0.071428571,14,0.267261242,0.448589623,0.058187366,0.071428571,M1_a,M2_a,0.089111414,0.07526154,0.05726028
pitcher,He saw the fast pitcher.,He saw the plastic pitcher.,FALSE,Homonymy,fast,plastic,M1_a_M2_b,N,0.307692308,0,0.307692308,13,0.630425172,0.352484643,0.079657257,0.174848483,M1_a,M2_b,0.070258599,0.033930921121782864,0.039625737
pitcher,He saw the right-handed pitcher.,He saw the glass pitcher.,FALSE,Homonymy,right-handed,glass,M1_b_M2_a,N,0.4,0,0.4,15,0.828078671,0.560444891,0.070770621,0.213808994,M1_b,M2_a,0.042426658204584466,0.064569479,0.022470559977060045
pitcher,He saw the right-handed pitcher.,He saw the plastic pitcher.,FALSE,Homonymy,right-handed,plastic,M1_b_M2_b,N,0.153846154,0,0.153846154,13,0.375533808,0.553768069,0.083898902,0.104154339,M1_b,M2_b,0.026092663746523748,0.021641935873157103,0.024581565655117932
pitcher,He saw the fast pitcher.,He saw the right-handed pitcher.,TRUE,Homonymy,fast,right-handed,M1_a_M1_b,N,3.785714286,4,0.214285714,14,0.425815314,0.514390618,0.066372216,0.11380393,M1_a,M1_b,0.028783980621879923,0.009764423,0.012909378720746045
pitcher,He saw the glass pitcher.,He saw the plastic pitcher.,TRUE,Homonymy,glass,plastic,M2_a_M2_b,N,3.5,4,0.5,8,1.414213562,0.054722905,0.028729558,0.5,M2_a,M2_b,0.015132070131987363,0.015655601143893638,0.012679049
poach,She poached the deer.,She poached the eggs.,FALSE,Homonymy,deer,eggs,M1_a_M2_a,V,0.833333333,0.5,0.333333333,12,0.937436867,0.177143097,0.146079957,0.270614714,M1_a,M2_a,0.15463689842731654,0.1365933707685305,0.12556515252065426
poach,She poached the deer.,She poached the vegetables.,FALSE,Homonymy,deer,vegetables,M1_a_M2_b,V,1.363636364,1,0.363636364,11,1.433368569,0.20310396,0.146395802,0.432176885,M1_a,M2_b,0.081165149,0.066123447,0.064785273
poach,She poached the bear.,She poached the eggs.,FALSE,Homonymy,bear,eggs,M1_b_M2_a,V,0.571428571,0,0.571428571,7,0.786795792,0.195071042,0.10395509,0.297380857,M1_b,M2_a,0.20760654858454164,0.1733576332540664,0.1400334052377885
poach,She poached the bear.,She poached the vegetables.,FALSE,Homonymy,bear,vegetables,M1_b_M2_b,V,0.5,0,0.5,14,0.940539943,0.273703039,0.119645,0.251369873,M1_b,M2_b,0.10937766326945031,0.088660233,0.052051624
poach,She poached the deer.,She poached the bear.,TRUE,Homonymy,deer,bear,M1_a_M1_b,V,3.842105263,4,0.157894737,19,0.688247202,0.075741172,0.030859768,0.157894737,M1_a,M1_b,0.024327865,0.003700192,0.029157642596954636
poach,She poached the eggs.,She poached the vegetables.,TRUE,Homonymy,eggs,vegetables,M2_a_M2_b,V,3.142857143,3,0.142857143,14,0.864437822,0.094468653,0.037650466,0.231030726,M2_a,M2_b,0.04415597,0.019052944433676555,0.048939845
port,It was a windy port.,It was a delicious port.,FALSE,Homonymy,windy,delicious,M1_a_M2_a,N,0.2,0,0.2,5,0.447213595,0.225065172,0.076441467,0.2,M1_a,M2_a,0.17793904947642025,0.2042388537989165,0.16878279904055338
port,It was a windy port.,It was a sweet port.,FALSE,Homonymy,windy,sweet,M1_a_M2_b,N,1.5,1.5,0,16,1.264911064,0.230878294,0.060819387,0.316227766,M1_a,M2_b,0.097615812,0.039428043,0.10932538130007552
port,It was a seaside port.,It was a delicious port.,FALSE,Homonymy,seaside,delicious,M1_b_M2_a,N,0.538461538,0,0.538461538,13,0.660225292,0.208070636,0.083219051,0.183113549,M1_b,M2_a,0.22058313125237183,0.5095371540846696,0.14015228950646474
port,It was a seaside port.,It was a sweet port.,FALSE,Homonymy,seaside,sweet,M1_b_M2_b,N,1.4375,1.5,0.0625,16,1.209338662,0.214503407,0.070518613,0.302334666,M1_b,M2_b,0.14871923616606053,0.1333306798750431,0.072572639
port,It was a windy port.,It was a seaside port.,TRUE,Homonymy,windy,seaside,M1_a_M1_b,N,3.416666667,4,0.583333333,12,0.99620492,0.160221756,0.081309736,0.287579589,M1_a,M1_b,0.060379611191153204,0.14908811188315785,0.015584632249180719
port,It was a delicious port.,It was a sweet port.,TRUE,Homonymy,delicious,sweet,M2_a_M2_b,N,3,3,0,15,1.362770288,0.06746316,0.034573555,0.351865775,M2_a,M2_b,0.11803654826279997,0.1804705952850073,0.078003453
position,He was in a distinguished position.,He was in a fetal position.,FALSE,Polysemy,distinguished,fetal,M1_a_M2_a,N,1.071428571,1,0.071428571,14,0.997248963,0.472413003,0.116409481,0.266525996,M1_a,M2_a,0.034162285,0.026475166795401184,0.046077872
position,He was in a distinguished position.,He was in a yoga position.,FALSE,Polysemy,distinguished,yoga,M1_a_M2_b,N,1,1,0,15,0.845154255,0.377835095,0.123289764,0.21821789,M1_a,M2_b,0.055602991,0.047325943835344275,0.070918877
position,He was in a prominent position.,He was in a fetal position.,FALSE,Polysemy,prominent,fetal,M1_b_M2_a,N,0.888888889,1,0.111111111,9,0.927960727,0.421254575,0.099252403,0.309320242,M1_b,M2_a,0.014274270407246714,0.003845039,0.006988098
position,He was in a prominent position.,He was in a yoga position.,FALSE,Polysemy,prominent,yoga,M1_b_M2_b,N,0.923076923,1,0.076923077,13,1.11516355,0.326377571,0.100645661,0.30929072,M1_b,M2_b,0.031144573498399608,0.026752899823007215,0.026171932
position,He was in a distinguished position.,He was in a prominent position.,TRUE,Polysemy,distinguished,prominent,M1_a_M1_b,N,3.666666667,4,0.333333333,12,0.651338947,0.094648838,0.045653522,0.188025358,M1_a,M1_b,0.024738138590569503,0.015776522038464025,0.029259308413318696
position,He was in a fetal position.,He was in a yoga position.,TRUE,Polysemy,fetal,yoga,M2_a_M2_b,N,3.5,4,0.5,14,1.160238702,0.231586754,0.059286058,0.310086836,M2_a,M2_b,0.010877891999314993,0.011682451708356467,0.006864111
post,It was a wooden post.,It was a teaching post.,FALSE,Homonymy,wooden,teaching,M1_a_M2_a,N,1,1,0,14,1.109400392,0.234244347,0.113972306,0.296499727,M1_a,M2_a,0.099446689,0.055442209,0.10988172937774066
post,It was a wooden post.,It was a challenging post.,FALSE,Homonymy,wooden,challenging,M1_a_M2_b,N,0.375,0,0.375,16,0.619139187,0.320349455,0.108090639,0.154784797,M1_a,M2_b,0.13251524522191627,0.088636372,0.14692928120335602
post,It was a fence post.,It was a teaching post.,FALSE,Homonymy,fence,teaching,M1_b_M2_a,N,0.583333333,0,0.583333333,12,0.792961461,0.295176446,0.096424758,0.228908257,M1_b,M2_a,0.11363242708764332,0.08227518,0.1292818631857069
post,It was a fence post.,It was a challenging post.,FALSE,Homonymy,fence,challenging,M1_b_M2_b,N,1.083333333,1,0.083333333,12,0.900336637,0.404846311,0.108451903,0.2599048,M1_b,M2_b,0.1227029026933214,0.058916699,0.14454408072955005
post,It was a wooden post.,It was a fence post.,TRUE,Homonymy,wooden,fence,M1_a_M1_b,N,3.833333333,4,0.166666667,12,0.577350269,0.137798846,0.066809416,0.166666667,M1_a,M1_b,0.014849252631316534,0.027318913591214078,0.003764828
post,It was a teaching post.,It was a challenging post.,TRUE,Homonymy,teaching,challenging,M2_a_M2_b,N,1.363636364,1,0.363636364,11,1.120064933,0.205013216,0.096061766,0.337712284,M2_a,M2_b,0.064814667,0.079526827,0.0524534
punch,He had the alcoholic punch.,He had the strongest punch.,FALSE,Homonymy,alcoholic,strongest,M1_a_M2_a,N,0.428571429,0,0.428571429,14,1.157868447,0.38242346,0.173151553,0.309453359,M1_a,M2_a,0.2716415489087268,0.1899235199926379,0.31809013342650705
punch,He had the alcoholic punch.,He had the quickest punch.,FALSE,Homonymy,alcoholic,quickest,M1_a_M2_b,N,0.222222222,0,0.222222222,9,0.440958552,0.408398867,0.199571908,0.146986184,M1_a,M2_b,0.23242929600521678,0.12117458485171939,0.32827616828630835
punch,He had the fruit punch.,He had the strongest punch.,FALSE,Homonymy,fruit,strongest,M1_b_M2_a,N,0.1,0,0.1,10,0.316227766,0.439917147,0.173324049,0.1,M1_b,M2_a,0.1975764401707667,0.1155558878601517,0.23242487681365465
punch,He had the fruit punch.,He had the quickest punch.,FALSE,Homonymy,fruit,quickest,M1_b_M2_b,N,0.142857143,0,0.142857143,14,0.36313652,0.450152278,0.186375141,0.097052317,M1_b,M2_b,0.1636089504567737,0.08665586,0.23696142603872195
punch,He had the alcoholic punch.,He had the fruit punch.,TRUE,Homonymy,alcoholic,fruit,M1_a_M1_b,N,3.833333333,4,0.166666667,12,0.389249472,0.247438788,0.060580909,0.112366644,M1_a,M1_b,0.034563559382650655,0.028079463304948815,0.033659650083782355
punch,He had the strongest punch.,He had the quickest punch.,TRUE,Homonymy,strongest,quickest,M2_a_M2_b,N,3.777777778,4,0.222222222,18,0.548318881,0.060931325,0.042283833,0.12924,M2_a,M2_b,0.015889658,0.01620398,0.003155308
pupil,She had a brilliant pupil.,She had a dilated pupil.,FALSE,Homonymy,brilliant,dilated,M1_a_M2_a,N,0.714285714,0,0.714285714,14,1.437335753,0.324471354,0.164594412,0.384144138,M1_a,M2_a,0.051584772,0.00166602,0.062149814
pupil,She had a brilliant pupil.,She had a cloudy pupil.,FALSE,Homonymy,brilliant,cloudy,M1_a_M2_b,N,0.25,0,0.25,8,0.46291005,0.337472141,0.157416463,0.163663418,M1_a,M2_b,0.018271545,0.000661811,0.036051843
pupil,She had an interested pupil.,She had a dilated pupil.,FALSE,Homonymy,interested,dilated,M1_b_M2_a,N,0.071428571,0,0.071428571,14,0.267261242,0.343187094,0.158673644,0.071428571,M1_b,M2_a,0.060581445602309714,0.024081375227464452,0.078733945
pupil,She had an interested pupil.,She had a cloudy pupil.,FALSE,Homonymy,interested,cloudy,M1_b_M2_b,N,0.153846154,0,0.153846154,13,0.375533808,0.353193879,0.220721304,0.104154339,M1_b,M2_b,0.063766499,0.028759695670147245,0.072729079
pupil,She had a brilliant pupil.,She had an interested pupil.,TRUE,Homonymy,brilliant,interested,M1_a_M1_b,N,3.692307692,4,0.307692308,13,0.854850414,0.116787791,0.080570936,0.237092846,M1_a,M1_b,0.021571961390409955,0.021542462966701925,0.008261103
pupil,She had a dilated pupil.,She had a cloudy pupil.,TRUE,Homonymy,dilated,cloudy,M2_a_M2_b,N,2.333333333,3,0.666666667,15,1.67616342,0.115702033,0.176072359,0.432783534,M2_a,M2_b,0.046147355251665245,0.002624544,0.044226128
push,He pushed the cocaine.,He pushed the bed.,FALSE,Polysemy,cocaine,bed,M1_a_M2_a,V,2.2,2,0.2,10,1.229272594,0.350416481,0.1085428,0.388730126,M1_a,M2_a,0.056385921,0.003326545,0.031836635
push,He pushed the cocaine.,He pushed the desk.,FALSE,Polysemy,cocaine,desk,M1_a_M2_b,V,1.071428571,1,0.071428571,14,0.916874768,0.3361094,0.121903241,0.245045089,M1_a,M2_b,0.042330319492855595,0.005113809,0.020486179
push,He pushed the drugs.,He pushed the bed.,FALSE,Polysemy,drugs,bed,M1_b_M2_a,V,0.846153846,1,0.153846154,13,0.554700196,0.363268316,0.127490759,0.153846154,M1_b,M2_a,0.021403810737380735,0.030469227486154327,0.007245473
push,He pushed the drugs.,He pushed the desk.,FALSE,Polysemy,drugs,desk,M1_b_M2_b,V,0.842105263,0,0.842105263,19,1.067872126,0.401321113,0.13549304,0.244986667,M1_b,M2_b,0.019918705965275785,0.021247766099813603,0.016876730217433522
push,He pushed the cocaine.,He pushed the drugs.,TRUE,Polysemy,cocaine,drugs,M1_a_M1_b,V,3.857142857,4,0.142857143,14,0.36313652,0.217148781,0.05676192,0.097052317,M1_a,M1_b,0.038789966898648665,0.01756168,0.017652300494585882
push,He pushed the bed.,He pushed the desk.,TRUE,Polysemy,bed,desk,M2_a_M2_b,V,4,4,0,7,0,0.094742,0.052688241,0,M2_a,M2_b,0.010720424027977571,0.007926283,0.011660821772513374
racket,That was a loud racket.,That was a badminton racket.,FALSE,Homonymy,loud,badminton,M1_a_M2_a,N,0.125,0,0.125,16,0.341565026,0.286288083,0.088480949,0.085391256,M1_a,M2_a,0.22314430853983847,0.10772144981262433,0.2256616542758373
racket,That was a loud racket.,That was a tennis racket.,FALSE,Homonymy,loud,tennis,M1_a_M2_b,N,0.176470588,0,0.176470588,17,0.52859414,0.298933864,0.102135122,0.12820291,M1_a,M2_b,0.17090128801056526,0.087630949,0.14457230435474844
racket,That was an annoying racket.,That was a badminton racket.,FALSE,Homonymy,annoying,badminton,M1_b_M2_a,N,0.166666667,0,0.166666667,12,0.389249472,0.262139261,0.062753677,0.112366644,M1_b,M2_a,0.22670990451051187,0.025738236336730447,0.3361003617132221
racket,That was an annoying racket.,That was a tennis racket.,FALSE,Homonymy,annoying,tennis,M1_b_M2_b,N,0,0,0,7,0,0.295964241,0.070475042,0,M1_b,M2_b,0.1678486941876306,0.048462360117731196,0.23003407364173956
racket,That was a loud racket.,That was an annoying racket.,TRUE,Homonymy,loud,annoying,M1_a_M1_b,N,3.384615385,4,0.615384615,13,0.960768923,0.16136986,0.049786985,0.266469355,M1_a,M1_b,0.038177662,0.045618628345738044,0.014824910791087276
racket,That was a badminton racket.,That was a tennis racket.,TRUE,Homonymy,badminton,tennis,M2_a_M2_b,N,3.666666667,4,0.333333333,12,0.492365964,0.044394433,0.016634107,0.142133811,M2_a,M2_b,0.024603994516634864,0.023307374,0.023932517191755598
rock,He liked electronic rock.,He liked limestone rock.,FALSE,Homonymy,electronic,limestone,M1_a_M2_a,N,0.666666667,0,0.666666667,12,1.23091491,0.288080692,0.106014252,0.355334527,M1_a,M2_a,0.3162328177386029,0.088709723,0.4896483769106391
rock,He liked electronic rock.,He liked granite rock.,FALSE,Homonymy,electronic,granite,M1_a_M2_b,N,0.181818182,0,0.181818182,11,0.404519917,0.303245485,0.111593366,0.121967344,M1_a,M2_b,0.3238795175566165,0.041901715,0.44018532891406303
rock,He liked alternative rock.,He liked limestone rock.,FALSE,Homonymy,alternative,limestone,M1_b_M2_a,N,0.357142857,0,0.357142857,14,1.081817762,0.328184485,0.106030166,0.289127959,M1_b,M2_a,0.3937487961076146,0.21039357483137267,0.4568842836929482
rock,He liked alternative rock.,He liked granite rock.,FALSE,Homonymy,alternative,granite,M1_b_M2_b,N,0.166666667,0,0.166666667,18,0.514495755,0.344465852,0.114727795,0.121267813,M1_b,M2_b,0.3363439292355511,0.061157566,0.41817351206862274
rock,He liked electronic rock.,He liked alternative rock.,TRUE,Homonymy,electronic,alternative,M1_a_M1_b,N,3.727272727,4,0.272727273,11,0.467099366,0.065356612,0.052857339,0.140835758,M1_a,M1_b,0.06977785,0.058570327,0.007334292
rock,He liked limestone rock.,He liked granite rock.,TRUE,Homonymy,limestone,granite,M2_a_M2_b,N,4,4,0,11,0,0.036675572,0.009861112,0,M2_a,M2_b,0.034736912,0.054666618650229926,0.00797259
run,She ran the marathon.,She ran the shop.,FALSE,Polysemy,marathon,shop,M1_a_M2_a,V,0.583333333,0,0.583333333,12,0.792961461,0.329861701,0.181533337,0.228908257,M1_a,M2_a,0.040771216,0.015083311853600345,0.095654316
run,She ran the marathon.,She ran the company.,FALSE,Polysemy,marathon,company,M1_a_M2_b,V,0.625,0.5,0.125,8,0.744023809,0.332791328,0.209793985,0.26305214,M1_a,M2_b,0.046818853,0.037156308152590856,0.054264252
run,She ran the race.,She ran the shop.,FALSE,Polysemy,race,shop,M1_b_M2_a,V,0.545454545,0,0.545454545,22,0.800432783,0.293900847,0.240969598,0.170652843,M1_b,M2_a,0.052750626,0.017389365975057247,0.065900601
run,She ran the race.,She ran the company.,FALSE,Polysemy,race,company,M1_b_M2_b,V,0.625,0.5,0.125,8,0.744023809,0.306116045,0.213883042,0.26305214,M1_b,M2_b,0.043296513167604855,0.039266442658438705,0.037116654003755634
run,She ran the marathon.,She ran the race.,TRUE,Polysemy,marathon,race,M1_a_M1_b,V,4,4,0,17,0,0.190988779,0.136221111,0,M1_a,M1_b,0.028274841576581333,0.005562524,0.018383152987870965
run,She ran the shop.,She ran the company.,TRUE,Polysemy,shop,company,M2_a_M2_b,V,4,4,0,10,0,0.058786392,0.086003184,0,M2_a,M2_b,0.013853386,0.008183821,0.015537583708988167
sage,He saw the wise sage.,He saw the fragrant sage.,FALSE,Homonymy,wise,fragrant,M1_a_M2_a,N,0.333333333,0,0.333333333,12,0.492365964,0.329650939,0.115150928,0.142133811,M1_a,M2_a,0.046492950591950466,0.013337408881063717,0.040963647
sage,He saw the wise sage.,He saw the bushy sage.,FALSE,Homonymy,wise,bushy,M1_a_M2_b,N,0.666666667,0,0.666666667,15,1.175139303,0.336821139,0.093836427,0.303419663,M1_a,M2_b,0.024963511,0.021412667414136943,0.015557159457113445
sage,He saw the renowned sage.,He saw the fragrant sage.,FALSE,Homonymy,renowned,fragrant,M1_b_M2_a,N,0.45,0,0.45,20,0.686332741,0.376201749,0.072128057,0.153468666,M1_b,M2_a,0.0969532,0.061485142,0.077153844
sage,He saw the renowned sage.,He saw the bushy sage.,FALSE,Homonymy,renowned,bushy,M1_b_M2_b,N,0.818181818,0,0.818181818,11,1.250454463,0.394118071,0.083328903,0.377026206,M1_b,M2_b,0.057182232377524955,0.047284639,0.035037302188297814
sage,He saw the wise sage.,He saw the renowned sage.,TRUE,Homonymy,wise,renowned,M1_a_M1_b,N,3.230769231,4,0.769230769,13,1.300887271,0.123151422,0.080750287,0.360801212,M1_a,M1_b,0.033543763,0.028775940224161523,0.032275093374188546
sage,He saw the fragrant sage.,He saw the bushy sage.,TRUE,Homonymy,fragrant,bushy,M2_a_M2_b,N,2.5,3,0.5,6,0.836660027,0.041147172,0.045371413,0.341565026,M2_a,M2_b,0.058915149,0.04285488,0.061908514
scale,It was a fish scale.,It was a music scale.,FALSE,Homonymy,fish,music,M1_a_M2_a,N,0.133333333,0,0.133333333,15,0.351865775,0.177956939,0.097080171,0.090851353,M1_a,M2_a,0.17938539414016963,0.060461249,0.2274842038787277
scale,It was a fish scale.,It was a major scale.,FALSE,Homonymy,fish,major,M1_a_M2_b,N,0.428571429,0,0.428571429,7,0.786795792,0.38500911,0.134072304,0.297380857,M1_a,M2_b,0.11169663860870416,0.036674565,0.1351865035735471
scale,It was a lizard scale.,It was a music scale.,FALSE,Homonymy,lizard,music,M1_b_M2_a,N,0.222222222,0,0.222222222,18,0.732084498,0.27836597,0.090644598,0.172553971,M1_b,M2_a,0.18465308216116794,0.1535338980218517,0.19652562740392066
scale,It was a lizard scale.,It was a major scale.,FALSE,Homonymy,lizard,major,M1_b_M2_b,N,0.307692308,0,0.307692308,13,0.630425172,0.436147988,0.133900106,0.174848483,M1_b,M2_b,0.10945994742745946,0.083970174,0.097378109
scale,It was a fish scale.,It was a lizard scale.,TRUE,Homonymy,fish,lizard,M1_a_M1_b,N,3.5,4,0.5,14,0.650443636,0.110029995,0.043736637,0.173838374,M1_a,M1_b,0.054608244620479196,0.096132494,0.037941703520250725
scale,It was a music scale.,It was a major scale.,TRUE,Homonymy,music,major,M2_a_M2_b,N,2.5,3,0.5,10,1.715938357,0.334735692,0.117534041,0.542627353,M2_a,M2_b,0.053457025341709374,0.050340876537848134,0.030765783839584948
scene,It was a touching scene.,It was a nature scene.,FALSE,Polysemy,touching,nature,M1_a_M2_a,N,2.611111111,3,0.388888889,18,1.144752164,0.314999282,0.075829029,0.269820673,M1_a,M2_a,0.049739654,0.032215017,0.05474294
scene,It was a touching scene.,It was a panoramic scene.,FALSE,Polysemy,touching,panoramic,M1_a_M2_b,N,2.333333333,2,0.333333333,9,1.322875656,0.218982518,0.05799669,0.440958552,M1_a,M2_b,0.03781756,0.017631660290560625,0.033946054
