sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
It was a mathematical function.,It was a linear function.,function,function,True,1.593233267538352e-08,0,8,8,0,124645632
It was a social function.,It was a business function.,function,function,True,1.593233267538352e-08,0,8,8,0,124645632
He was on the firm ground.,He was on the camp ground.,ground,ground,False,3.92695043149871e-09,0,9,9,0,124645632
He was on the firm ground.,He was on the parade ground.,ground,ground,False,3.92695043149871e-09,0,9,9,0,124645632
He was on the frozen ground.,He was on the camp ground.,ground,ground,False,3.92695043149871e-09,0,9,9,0,124645632
He was on the frozen ground.,He was on the parade ground.,ground,ground,False,3.92695043149871e-09,0,9,9,0,124645632
He was on the firm ground.,He was on the frozen ground.,ground,ground,True,3.92695043149871e-09,0,9,9,0,124645632
He was on the camp ground.,He was on the parade ground.,ground,ground,True,3.92695043149871e-09,0,9,9,0,124645632
They liked the night guard.,They liked the coast guard.,guard,guard,False,0.0,0,8,8,0,124645632
They liked the night guard.,They liked the national guard.,guard,guard,False,0.0,0,8,8,0,124645632
They liked the security guard.,They liked the coast guard.,guard,guard,False,0.0,0,8,8,0,124645632
They liked the security guard.,They liked the national guard.,guard,guard,False,0.0,0,8,8,0,124645632
They liked the night guard.,They liked the security guard.,guard,guard,True,0.0,0,8,8,0,124645632
They liked the coast guard.,They liked the national guard.,guard,guard,True,0.0,0,8,8,0,124645632
He had an assembly guide.,He had a talkative guide.,guide,guide,False,0.008140082538892757,0,8,9,1,124645632
He had an assembly guide.,He had a friendly guide.,guide,guide,False,0.0,0,8,8,0,124645632
He had a TV guide.,He had a talkative guide.,guide,guide,False,0.008140082538892757,0,8,9,1,124645632
He had a TV guide.,He had a friendly guide.,guide,guide,False,0.0,0,8,8,0,124645632
He had an assembly guide.,He had a TV guide.,guide,guide,True,0.0,0,8,8,0,124645632
He had a talkative guide.,He had a friendly guide.,guide,guide,True,0.008140082538892757,0,9,8,1,124645632
They hailed a cab.,They hailed a friend.,hail,hailed,False,8.521028327379554e-11,0,7,7,0,124645632
They hailed a cab.,They hailed a guest.,hail,hailed,False,8.521028327379554e-11,0,7,7,0,124645632
They hailed a taxi.,They hailed a friend.,hail,hailed,False,8.521028327379554e-11,0,7,7,0,124645632
They hailed a taxi.,They hailed a guest.,hail,hailed,False,8.521028327379554e-11,0,7,7,0,124645632
They hailed a cab.,They hailed a taxi.,hail,hailed,True,8.521028327379554e-11,0,7,7,0,124645632
They hailed a friend.,They hailed a guest.,hail,hailed,True,8.521028327379554e-11,0,7,7,0,124645632
It was a summer home.,It was a funeral home.,home,home,False,0.0,0,8,8,0,124645632
It was a summer home.,It was a nursing home.,home,home,False,0.0,0,8,8,0,124645632
It was a childhood home.,It was a funeral home.,home,home,False,0.0,0,8,8,0,124645632
It was a childhood home.,It was a nursing home.,home,home,False,0.0,0,8,8,0,124645632
It was a summer home.,It was a childhood home.,home,home,True,0.0,0,8,8,0,124645632
It was a funeral home.,It was a nursing home.,home,home,True,0.0,0,8,8,0,124645632
They had natural intelligence.,They had classified intelligence.,intelligence,intelligence,False,0.0,0,7,7,0,124645632
They had natural intelligence.,They had military intelligence.,intelligence,intelligence,False,0.0,0,7,7,0,124645632
They had innate intelligence.,They had classified intelligence.,intelligence,intelligence,False,0.0,0,7,7,0,124645632
They had innate intelligence.,They had military intelligence.,intelligence,intelligence,False,0.0,0,7,7,0,124645632
They had natural intelligence.,They had innate intelligence.,intelligence,intelligence,True,0.0,0,7,7,0,124645632
They had classified intelligence.,They had military intelligence.,intelligence,intelligence,True,0.0,0,7,7,0,124645632
It was a sensitive issue.,It was a weekly issue.,issue,issue,False,0.0,0,8,8,0,124645632
It was a sensitive issue.,It was a special issue.,issue,issue,False,0.0,0,8,8,0,124645632
It was a political issue.,It was a weekly issue.,issue,issue,False,0.0,0,8,8,0,124645632
It was a political issue.,It was a special issue.,issue,issue,False,0.0,0,8,8,0,124645632
It was a sensitive issue.,It was a political issue.,issue,issue,True,0.0,0,8,8,0,124645632
It was a weekly issue.,It was a special issue.,issue,issue,True,0.0,0,8,8,0,124645632
It was a blackberry jam.,It was a traffic jam.,jam,jam,False,0.006962989651035367,0,9,8,1,124645632
It was a blackberry jam.,It was a paper jam.,jam,jam,False,0.006962989651035367,0,9,8,1,124645632
It was a peach jam.,It was a traffic jam.,jam,jam,False,0.0,0,8,8,0,124645632
It was a peach jam.,It was a paper jam.,jam,jam,False,0.0,0,8,8,0,124645632
It was a blackberry jam.,It was a peach jam.,jam,jam,True,0.006962989651035367,0,9,8,1,124645632
It was a traffic jam.,It was a paper jam.,jam,jam,True,0.0,0,8,8,0,124645632
It was a duplicate key.,It was a delete key.,key,key,False,0.0,0,8,8,0,124645632
It was a duplicate key.,It was a backspace key.,key,key,False,0.0099023877703176,0,8,9,1,124645632
It was a master key.,It was a delete key.,key,key,False,0.0,0,8,8,0,124645632
It was a master key.,It was a backspace key.,key,key,False,0.0099023877703176,0,8,9,1,124645632
It was a duplicate key.,It was a master key.,key,key,True,0.0,0,8,8,0,124645632
It was a delete key.,It was a backspace key.,key,key,True,0.0099023877703176,0,8,9,1,124645632
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,False,0.00741710839497034,0,9,8,1,124645632
They liked the marinated lamb.,They liked the friendly lamb.,lamb,lamb,False,0.00741710839497034,0,9,8,1,124645632
They liked the grilled lamb.,They liked the cute lamb.,lamb,lamb,False,0.0,0,8,8,0,124645632
They liked the grilled lamb.,They liked the friendly lamb.,lamb,lamb,False,0.0,0,8,8,0,124645632
They liked the marinated lamb.,They liked the grilled lamb.,lamb,lamb,True,0.00741710839497034,0,9,8,1,124645632
They liked the cute lamb.,They liked the friendly lamb.,lamb,lamb,True,0.0,0,8,8,0,124645632
She lapped the milk.,She lapped the runners.,lap,lapped,False,0.0,0,8,8,0,124645632
She lapped the milk.,She lapped the competitors.,lap,lapped,False,0.0,0,8,8,0,124645632
She lapped the water.,She lapped the runners.,lap,lapped,False,0.0,0,8,8,0,124645632
She lapped the water.,She lapped the competitors.,lap,lapped,False,0.0,0,8,8,0,124645632
She lapped the milk.,She lapped the water.,lap,lapped,True,0.0,0,8,8,0,124645632
She lapped the runners.,She lapped the competitors.,lap,lapped,True,0.0,0,8,8,0,124645632
She loaded the gun.,She loaded the truck.,load,loaded,False,1.0440266762223871e-08,0,7,7,0,124645632
She loaded the gun.,She loaded the van.,load,loaded,False,1.0440266762223871e-08,0,7,7,0,124645632
She loaded the rifle.,She loaded the truck.,load,loaded,False,1.0440266762223871e-08,0,7,7,0,124645632
She loaded the rifle.,She loaded the van.,load,loaded,False,1.0440266762223871e-08,0,7,7,0,124645632
She loaded the gun.,She loaded the rifle.,load,loaded,True,1.0440266762223871e-08,0,7,7,0,124645632
She loaded the truck.,She loaded the van.,load,loaded,True,1.0440266762223871e-08,0,7,7,0,124645632
She had curly locks.,She had window locks.,lock,locks,False,1.1441273706225275e-08,0,7,7,0,124645632
She had curly locks.,She had door locks.,lock,locks,False,1.1441273706225275e-08,0,7,7,0,124645632
She had brown locks.,She had window locks.,lock,locks,False,1.1441273706225275e-08,0,7,7,0,124645632
She had brown locks.,She had door locks.,lock,locks,False,1.1441273706225275e-08,0,7,7,0,124645632
She had curly locks.,She had brown locks.,lock,locks,True,1.1441273706225275e-08,0,7,7,0,124645632
She had window locks.,She had door locks.,lock,locks,True,1.1441273706225275e-08,0,7,7,0,124645632
They liked the hot lunch.,They liked the afternoon lunch.,lunch,lunch,False,0.0,0,8,8,0,124645632
They liked the hot lunch.,They liked the women's lunch.,lunch,lunch,False,0.009457808468423923,0,8,9,1,124645632
They liked the sandwich lunch.,They liked the afternoon lunch.,lunch,lunch,False,0.0,0,8,8,0,124645632
They liked the sandwich lunch.,They liked the women's lunch.,lunch,lunch,False,0.009457808468423923,0,8,9,1,124645632
They liked the hot lunch.,They liked the sandwich lunch.,lunch,lunch,True,0.0,0,8,8,0,124645632
They liked the afternoon lunch.,They liked the women's lunch.,lunch,lunch,True,0.009457808468423923,0,8,9,1,124645632
He liked the flea market.,He liked the housing market.,market,market,False,0.009219911109160206,0,9,8,1,124645632
He liked the flea market.,He liked the stock market.,market,market,False,0.009219911109160206,0,9,8,1,124645632
He liked the fish market.,He liked the housing market.,market,market,False,0.0,0,8,8,0,124645632
He liked the fish market.,He liked the stock market.,market,market,False,0.0,0,8,8,0,124645632
He liked the flea market.,He liked the fish market.,market,market,True,0.009219911109160206,0,9,8,1,124645632
He liked the housing market.,He liked the stock market.,market,market,True,0.0,0,8,8,0,124645632
It was a lit match.,It was a soccer match.,match,match,False,1.6210968345475862e-08,0,8,8,0,124645632
It was a lit match.,It was a tennis match.,match,match,False,1.6210968345475862e-08,0,8,8,0,124645632
It was a burning match.,It was a soccer match.,match,match,False,1.6210968345475862e-08,0,8,8,0,124645632
It was a burning match.,It was a tennis match.,match,match,False,1.6210968345475862e-08,0,8,8,0,124645632
It was a lit match.,It was a burning match.,match,match,True,1.6210968345475862e-08,0,8,8,0,124645632
It was a soccer match.,It was a tennis match.,match,match,True,1.6210968345475862e-08,0,8,8,0,124645632
It was cough medicine.,It was orthopedic medicine.,medicine,medicine,False,0.02910258923672182,0,7,9,2,124645632
It was cough medicine.,It was veterinary medicine.,medicine,medicine,False,0.0,0,7,7,0,124645632
It was prescription medicine.,It was orthopedic medicine.,medicine,medicine,False,0.02910258923672182,0,7,9,2,124645632
It was prescription medicine.,It was veterinary medicine.,medicine,medicine,False,0.0,0,7,7,0,124645632
It was cough medicine.,It was prescription medicine.,medicine,medicine,True,0.0,0,7,7,0,124645632
It was orthopedic medicine.,It was veterinary medicine.,medicine,medicine,True,0.02910258923672182,0,9,7,2,124645632
There was a phone message.,There was an urgent message.,message,message,False,6.601620139434772e-09,0,8,8,0,124645632
There was a phone message.,There was a clear message.,message,message,False,6.601620139434772e-09,0,8,8,0,124645632
There was a computer message.,There was an urgent message.,message,message,False,6.601620139434772e-09,0,8,8,0,124645632
There was a computer message.,There was a clear message.,message,message,False,6.601620139434772e-09,0,8,8,0,124645632
There was a phone message.,There was a computer message.,message,message,True,6.601620139434772e-09,0,8,8,0,124645632
There was an urgent message.,There was a clear message.,message,message,True,6.601620139434772e-09,0,8,8,0,124645632
It was a fungal mold.,It was a rubber mold.,mold,mold,False,0.0070613069274171325,0,9,8,1,124645632
It was a fungal mold.,It was a clay mold.,mold,mold,False,0.0070613069274171325,0,9,8,1,124645632
It was a harmful mold.,It was a rubber mold.,mold,mold,False,1.0238870307155423e-08,0,8,8,0,124645632
It was a harmful mold.,It was a clay mold.,mold,mold,False,1.0238870307155423e-08,0,8,8,0,124645632
It was a fungal mold.,It was a harmful mold.,mold,mold,True,0.0070613069274171325,0,9,8,1,124645632
It was a rubber mold.,It was a clay mold.,mold,mold,True,1.0238870307155423e-08,0,8,8,0,124645632
She saw the cancerous mole.,She saw the cute mole.,mole,mole,False,0.0062163267682104895,0,9,8,1,124645632
She saw the cancerous mole.,She saw the fast mole.,mole,mole,False,0.0062163267682104895,0,9,8,1,124645632
She saw the raised mole.,She saw the cute mole.,mole,mole,False,0.0,0,8,8,0,124645632
She saw the raised mole.,She saw the fast mole.,mole,mole,False,0.0,0,8,8,0,124645632
She saw the cancerous mole.,She saw the raised mole.,mole,mole,True,0.0062163267682104895,0,9,8,1,124645632
She saw the cute mole.,She saw the fast mole.,mole,mole,True,0.0,0,8,8,0,124645632
He liked the rhythmic movement.,He liked the feminist movement.,movement,movement,False,0.009288134296426165,0,9,8,1,124645632
He liked the rhythmic movement.,He liked the civil-rights movement.,movement,movement,False,0.009465084022626469,0,9,10,1,124645632
He liked the graceful movement.,He liked the feminist movement.,movement,movement,False,2.817960087497795e-09,0,8,8,0,124645632
He liked the graceful movement.,He liked the civil-rights movement.,movement,movement,False,0.031203395464679762,0,8,10,2,124645632
He liked the rhythmic movement.,He liked the graceful movement.,movement,movement,True,0.009288134296426165,0,9,8,1,124645632
He liked the feminist movement.,He liked the civil-rights movement.,movement,movement,True,0.031203395464679762,0,8,10,2,124645632
It was a national newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.0,0,8,8,0,124645632
It was a national newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.0,0,8,8,0,124645632
It was a daily newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.0,0,8,8,0,124645632
It was a daily newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.0,0,8,8,0,124645632
It was a national newspaper.,It was a daily newspaper.,newspaper,newspaper,True,0.0,0,8,8,0,124645632
It was a faded newspaper.,It was a shredded newspaper.,newspaper,newspaper,True,0.0,0,8,8,0,124645632
It was a juicy orange.,It was a bright orange.,orange,orange,False,1.1231686136703445e-08,0,8,8,0,124645632
It was a juicy orange.,It was a reddish orange.,orange,orange,False,0.00921839899355148,0,8,9,1,124645632
It was a ripe orange.,It was a bright orange.,orange,orange,False,1.1231686136703445e-08,0,8,8,0,124645632
It was a ripe orange.,It was a reddish orange.,orange,orange,False,0.00921839899355148,0,8,9,1,124645632
It was a juicy orange.,It was a ripe orange.,orange,orange,True,1.1231686136703445e-08,0,8,8,0,124645632
It was a bright orange.,It was a reddish orange.,orange,orange,True,0.00921839899355148,0,8,9,1,124645632
He saw the young page.,He saw the blank page.,page,page,False,5.220707199882213e-10,0,8,8,0,124645632
He saw the young page.,He saw the ripped page.,page,page,False,5.220707199882213e-10,0,8,8,0,124645632
He saw the loyal page.,He saw the blank page.,page,page,False,5.220707199882213e-10,0,8,8,0,124645632
He saw the loyal page.,He saw the ripped page.,page,page,False,5.220707199882213e-10,0,8,8,0,124645632
He saw the young page.,He saw the loyal page.,page,page,True,5.220707199882213e-10,0,8,8,0,124645632
He saw the blank page.,He saw the ripped page.,page,page,True,5.220707199882213e-10,0,8,8,0,124645632
