sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
It was a wooden foundation.,It was a concrete foundation.,foundation,foundation,True,1.0758412605227363e-08,0,8,8,0,177853440
It was a mathematical function.,It was a social function.,function,function,False,8.234791515349116e-09,0,8,8,0,177853440
It was a mathematical function.,It was a business function.,function,function,False,8.234791515349116e-09,0,8,8,0,177853440
It was a linear function.,It was a social function.,function,function,False,8.234791515349116e-09,0,8,8,0,177853440
It was a linear function.,It was a business function.,function,function,False,8.234791515349116e-09,0,8,8,0,177853440
It was a mathematical function.,It was a linear function.,function,function,True,8.234791515349116e-09,0,8,8,0,177853440
It was a social function.,It was a business function.,function,function,True,8.234791515349116e-09,0,8,8,0,177853440
He was on the firm ground.,He was on the camp ground.,ground,ground,False,0.0,0,9,9,0,177853440
He was on the firm ground.,He was on the parade ground.,ground,ground,False,0.0,0,9,9,0,177853440
He was on the frozen ground.,He was on the camp ground.,ground,ground,False,0.01830271168640507,0,10,9,1,177853440
He was on the frozen ground.,He was on the parade ground.,ground,ground,False,0.01830271168640507,0,10,9,1,177853440
He was on the firm ground.,He was on the frozen ground.,ground,ground,True,0.01830271168640507,0,9,10,1,177853440
He was on the camp ground.,He was on the parade ground.,ground,ground,True,0.0,0,9,9,0,177853440
They liked the night guard.,They liked the coast guard.,guard,guard,False,9.32040666867806e-10,0,9,9,0,177853440
They liked the night guard.,They liked the national guard.,guard,guard,False,9.32040666867806e-10,0,9,9,0,177853440
They liked the security guard.,They liked the coast guard.,guard,guard,False,9.32040666867806e-10,0,9,9,0,177853440
They liked the security guard.,They liked the national guard.,guard,guard,False,9.32040666867806e-10,0,9,9,0,177853440
They liked the night guard.,They liked the security guard.,guard,guard,True,9.32040666867806e-10,0,9,9,0,177853440
They liked the coast guard.,They liked the national guard.,guard,guard,True,9.32040666867806e-10,0,9,9,0,177853440
He had an assembly guide.,He had a talkative guide.,guide,guide,False,0.015456248073652756,0,8,9,1,177853440
He had an assembly guide.,He had a friendly guide.,guide,guide,False,7.061061513269351e-09,0,8,8,0,177853440
He had a TV guide.,He had a talkative guide.,guide,guide,False,0.015456248073652756,0,8,9,1,177853440
He had a TV guide.,He had a friendly guide.,guide,guide,False,7.061061513269351e-09,0,8,8,0,177853440
He had an assembly guide.,He had a TV guide.,guide,guide,True,7.061061513269351e-09,0,8,8,0,177853440
He had a talkative guide.,He had a friendly guide.,guide,guide,True,0.015456248073652756,0,9,8,1,177853440
They hailed a cab.,They hailed a friend.,hail,hailed,False,0.0,0,9,8,1,177853440
They hailed a cab.,They hailed a guest.,hail,hailed,False,0.0,0,9,8,1,177853440
They hailed a taxi.,They hailed a friend.,hail,hailed,False,0.0,0,8,8,0,177853440
They hailed a taxi.,They hailed a guest.,hail,hailed,False,0.0,0,8,8,0,177853440
They hailed a cab.,They hailed a taxi.,hail,hailed,True,0.0,0,9,8,1,177853440
They hailed a friend.,They hailed a guest.,hail,hailed,True,0.0,0,8,8,0,177853440
It was a summer home.,It was a funeral home.,home,home,False,3.5683531685037906e-09,0,8,8,0,177853440
It was a summer home.,It was a nursing home.,home,home,False,0.016172731366750237,0,8,9,1,177853440
It was a childhood home.,It was a funeral home.,home,home,False,3.5683531685037906e-09,0,8,8,0,177853440
It was a childhood home.,It was a nursing home.,home,home,False,0.016172731366750237,0,8,9,1,177853440
It was a summer home.,It was a childhood home.,home,home,True,3.5683531685037906e-09,0,8,8,0,177853440
It was a funeral home.,It was a nursing home.,home,home,True,0.016172731366750237,0,8,9,1,177853440
They had natural intelligence.,They had classified intelligence.,intelligence,intelligence,False,0.0,0,7,7,0,177853440
They had natural intelligence.,They had military intelligence.,intelligence,intelligence,False,0.0,0,7,7,0,177853440
They had innate intelligence.,They had classified intelligence.,intelligence,intelligence,False,0.014312625444495186,0,8,7,1,177853440
They had innate intelligence.,They had military intelligence.,intelligence,intelligence,False,0.014312625444495186,0,8,7,1,177853440
They had natural intelligence.,They had innate intelligence.,intelligence,intelligence,True,0.014312625444495186,0,7,8,1,177853440
They had classified intelligence.,They had military intelligence.,intelligence,intelligence,True,0.0,0,7,7,0,177853440
It was a sensitive issue.,It was a weekly issue.,issue,issue,False,3.957477678895316e-10,0,8,8,0,177853440
It was a sensitive issue.,It was a special issue.,issue,issue,False,3.957477678895316e-10,0,8,8,0,177853440
It was a political issue.,It was a weekly issue.,issue,issue,False,3.957477678895316e-10,0,8,8,0,177853440
It was a political issue.,It was a special issue.,issue,issue,False,3.957477678895316e-10,0,8,8,0,177853440
It was a sensitive issue.,It was a political issue.,issue,issue,True,3.957477678895316e-10,0,8,8,0,177853440
It was a weekly issue.,It was a special issue.,issue,issue,True,3.957477678895316e-10,0,8,8,0,177853440
It was a blackberry jam.,It was a traffic jam.,jam,jam,False,0.015231275119783727,0,9,8,1,177853440
It was a blackberry jam.,It was a paper jam.,jam,jam,False,0.015231275119783727,0,9,8,1,177853440
It was a peach jam.,It was a traffic jam.,jam,jam,False,0.015231275119783727,0,9,8,1,177853440
It was a peach jam.,It was a paper jam.,jam,jam,False,0.015231275119783727,0,9,8,1,177853440
It was a blackberry jam.,It was a peach jam.,jam,jam,True,0.0,0,9,9,0,177853440
It was a traffic jam.,It was a paper jam.,jam,jam,True,3.455031039045764e-09,0,8,8,0,177853440
It was a duplicate key.,It was a delete key.,key,key,False,0.015503109274499383,0,10,9,1,177853440
It was a duplicate key.,It was a backspace key.,key,key,False,0.015503109274499383,0,10,9,1,177853440
It was a master key.,It was a delete key.,key,key,False,0.015145968322061054,0,8,9,1,177853440
It was a master key.,It was a backspace key.,key,key,False,0.015145968322061054,0,8,9,1,177853440
It was a duplicate key.,It was a master key.,key,key,True,0.024555600661977817,0,10,8,2,177853440
It was a delete key.,It was a backspace key.,key,key,True,1.0994875343506294e-08,0,9,9,0,177853440
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,False,0.0,0,11,11,0,177853440
They liked the marinated lamb.,They liked the friendly lamb.,lamb,lamb,False,0.01655872981590356,0,11,10,1,177853440
They liked the grilled lamb.,They liked the cute lamb.,lamb,lamb,False,0.01681620610986545,0,12,11,1,177853440
They liked the grilled lamb.,They liked the friendly lamb.,lamb,lamb,False,0.03715749275886149,0,12,10,2,177853440
They liked the marinated lamb.,They liked the grilled lamb.,lamb,lamb,True,0.01681620610986545,0,11,12,1,177853440
They liked the cute lamb.,They liked the friendly lamb.,lamb,lamb,True,0.01655872981590356,0,11,10,1,177853440
She lapped the milk.,She lapped the runners.,lap,lapped,False,2.715122127128211e-09,0,8,8,0,177853440
She lapped the milk.,She lapped the competitors.,lap,lapped,False,2.715122127128211e-09,0,8,8,0,177853440
She lapped the water.,She lapped the runners.,lap,lapped,False,2.715122127128211e-09,0,8,8,0,177853440
She lapped the water.,She lapped the competitors.,lap,lapped,False,2.715122127128211e-09,0,8,8,0,177853440
She lapped the milk.,She lapped the water.,lap,lapped,True,2.715122127128211e-09,0,8,8,0,177853440
She lapped the runners.,She lapped the competitors.,lap,lapped,True,2.715122127128211e-09,0,8,8,0,177853440
She loaded the gun.,She loaded the truck.,load,loaded,False,3.43512451816963e-09,0,7,7,0,177853440
She loaded the gun.,She loaded the van.,load,loaded,False,3.43512451816963e-09,0,7,7,0,177853440
She loaded the rifle.,She loaded the truck.,load,loaded,False,3.43512451816963e-09,0,7,7,0,177853440
She loaded the rifle.,She loaded the van.,load,loaded,False,3.43512451816963e-09,0,7,7,0,177853440
She loaded the gun.,She loaded the rifle.,load,loaded,True,3.43512451816963e-09,0,7,7,0,177853440
She loaded the truck.,She loaded the van.,load,loaded,True,3.43512451816963e-09,0,7,7,0,177853440
She had curly locks.,She had window locks.,lock,locks,False,0.01775217343956148,0,9,8,1,177853440
She had curly locks.,She had door locks.,lock,locks,False,0.01775217343956148,0,9,8,1,177853440
She had brown locks.,She had window locks.,lock,locks,False,1.7841214061675714e-08,0,8,8,0,177853440
She had brown locks.,She had door locks.,lock,locks,False,1.7841214061675714e-08,0,8,8,0,177853440
She had curly locks.,She had brown locks.,lock,locks,True,0.01775217343956148,0,9,8,1,177853440
She had window locks.,She had door locks.,lock,locks,True,1.7841214061675714e-08,0,8,8,0,177853440
They liked the hot lunch.,They liked the afternoon lunch.,lunch,lunch,False,0.0,0,10,10,0,177853440
They liked the hot lunch.,They liked the women's lunch.,lunch,lunch,False,0.030050070108355476,0,10,12,2,177853440
They liked the sandwich lunch.,They liked the afternoon lunch.,lunch,lunch,False,0.013398722723745982,0,11,10,1,177853440
They liked the sandwich lunch.,They liked the women's lunch.,lunch,lunch,False,0.013566452055867706,0,11,12,1,177853440
They liked the hot lunch.,They liked the sandwich lunch.,lunch,lunch,True,0.013398722723745982,0,10,11,1,177853440
They liked the afternoon lunch.,They liked the women's lunch.,lunch,lunch,True,0.030050070108355476,0,10,12,2,177853440
He liked the flea market.,He liked the housing market.,market,market,False,0.018069808380682173,0,10,9,1,177853440
He liked the flea market.,He liked the stock market.,market,market,False,0.018069808380682173,0,10,9,1,177853440
He liked the fish market.,He liked the housing market.,market,market,False,1.4548161453298292e-08,0,9,9,0,177853440
He liked the fish market.,He liked the stock market.,market,market,False,1.4548161453298292e-08,0,9,9,0,177853440
He liked the flea market.,He liked the fish market.,market,market,True,0.018069808380682173,0,10,9,1,177853440
He liked the housing market.,He liked the stock market.,market,market,True,1.4548161453298292e-08,0,9,9,0,177853440
It was a lit match.,It was a soccer match.,match,match,False,0.0,0,8,8,0,177853440
It was a lit match.,It was a tennis match.,match,match,False,0.0,0,8,8,0,177853440
It was a burning match.,It was a soccer match.,match,match,False,0.0,0,8,8,0,177853440
It was a burning match.,It was a tennis match.,match,match,False,0.0,0,8,8,0,177853440
It was a lit match.,It was a burning match.,match,match,True,0.0,0,8,8,0,177853440
It was a soccer match.,It was a tennis match.,match,match,True,0.0,0,8,8,0,177853440
It was cough medicine.,It was orthopedic medicine.,medicine,medicine,False,0.025908074703554385,0,8,10,2,177853440
It was cough medicine.,It was veterinary medicine.,medicine,medicine,False,0.015955940774481592,0,8,9,1,177853440
It was prescription medicine.,It was orthopedic medicine.,medicine,medicine,False,0.025908074703554385,0,8,10,2,177853440
It was prescription medicine.,It was veterinary medicine.,medicine,medicine,False,0.015955940774481592,0,8,9,1,177853440
It was cough medicine.,It was prescription medicine.,medicine,medicine,True,0.0,0,8,8,0,177853440
It was orthopedic medicine.,It was veterinary medicine.,medicine,medicine,True,0.016289237004534662,0,10,9,1,177853440
There was a phone message.,There was an urgent message.,message,message,False,0.016771408669219112,0,8,9,1,177853440
There was a phone message.,There was a clear message.,message,message,False,8.826865904865144e-09,0,8,8,0,177853440
There was a computer message.,There was an urgent message.,message,message,False,0.016771408669219112,0,8,9,1,177853440
There was a computer message.,There was a clear message.,message,message,False,8.826865904865144e-09,0,8,8,0,177853440
There was a phone message.,There was a computer message.,message,message,True,8.826865904865144e-09,0,8,8,0,177853440
There was an urgent message.,There was a clear message.,message,message,True,0.016771408669219112,0,9,8,1,177853440
It was a fungal mold.,It was a rubber mold.,mold,mold,False,0.016112747527231686,0,10,9,1,177853440
It was a fungal mold.,It was a clay mold.,mold,mold,False,0.016112747527231686,0,10,9,1,177853440
It was a harmful mold.,It was a rubber mold.,mold,mold,False,0.016112747527231686,0,10,9,1,177853440
It was a harmful mold.,It was a clay mold.,mold,mold,False,0.016112747527231686,0,10,9,1,177853440
It was a fungal mold.,It was a harmful mold.,mold,mold,True,0.0,0,10,10,0,177853440
It was a rubber mold.,It was a clay mold.,mold,mold,True,1.8748423924463964e-08,0,9,9,0,177853440
She saw the cancerous mole.,She saw the cute mole.,mole,mole,False,8.032738918473115e-10,0,10,10,0,177853440
She saw the cancerous mole.,She saw the fast mole.,mole,mole,False,0.016518636445182477,0,10,9,1,177853440
She saw the raised mole.,She saw the cute mole.,mole,mole,False,0.016518636445182477,0,9,10,1,177853440
She saw the raised mole.,She saw the fast mole.,mole,mole,False,1.3340877957901398e-08,0,9,9,0,177853440
She saw the cancerous mole.,She saw the raised mole.,mole,mole,True,0.016518636445182477,0,10,9,1,177853440
She saw the cute mole.,She saw the fast mole.,mole,mole,True,0.016518636445182477,0,10,9,1,177853440
He liked the rhythmic movement.,He liked the feminist movement.,movement,movement,False,0.019265004396024743,0,10,9,1,177853440
He liked the rhythmic movement.,He liked the civil-rights movement.,movement,movement,False,0.017842946478969002,0,10,11,1,177853440
He liked the graceful movement.,He liked the feminist movement.,movement,movement,False,0.03060574670032501,0,11,9,2,177853440
He liked the graceful movement.,He liked the civil-rights movement.,movement,movement,False,1.5462281788281018e-08,0,11,11,0,177853440
He liked the rhythmic movement.,He liked the graceful movement.,movement,movement,True,0.017842946478969002,0,10,11,1,177853440
He liked the feminist movement.,He liked the civil-rights movement.,movement,movement,True,0.03060574670032501,0,9,11,2,177853440
It was a national newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.02056001642918348,0,8,9,1,177853440
It was a national newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.033322561169450204,0,8,10,2,177853440
It was a daily newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.02056001642918348,0,8,9,1,177853440
